kingdom	phylum	class	order	family	genus	scientificname
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara	Tangara argyrofenges subsp. argyrofenges
Animalia	Chordata	Aves	Passeriformes	Thraupidae	Thraupis	Thraupis bonariensis darwinii (Bonaparte, 1838)
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Catherpes	Catherpes Baird, 1858
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Henicorhina	Henicorhina leucophrys subsp. anachoreta
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Henicorhina	Henicorhina leucosticta subsp. eucharis
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Microcerculus	Microcerculus marginatus subsp. occidentalis
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Pheugopedius	Pheugopedius coraya subsp. herberti
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryophilus	Thryophilus pleurostictus
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes pacificus subsp. petrophilus
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes solstitialis subsp. frater
Animalia	Chordata	Aves	Passeriformes	Turdidae	Cataponera	Cataponera turdoides subsp. tenebrosa
Animalia	Chordata	Aves	Passeriformes	Turdidae	Neocossyphus	Neocossyphus poensis subsp. praepectoralis
Animalia	Chordata	Aves	Passeriformes	Turdidae	Sialia	Sialia mexicana subsp. anabelae
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus falcklandii Quoy & Gaimard, 1824
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus poliocephalus subsp. becki
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus poliocephalus subsp. ruficeps
Animalia	Chordata	Aves	Passeriformes	Turdidae	Zoothera	Zoothera mollissima (Blyth, 1842)
Animalia	Chordata	Aves	Passeriformes	Turdidae	Zoothera	Zoothera mollissima subsp. whiteheadi
Animalia	Chordata	Aves	Passeriformes	Turdidae	Zoothera	Zoothera tanganjicae (Sassi, 1914)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Cnipodectes	Cnipodectes subbrunneus (P. L. Sclater, 1860)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Conopias	Conopias albovittatus parvus (Pelzeln, 1868)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Corythopis	Corythopis Sundevall, 1836
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Elaenia	Elaenia flavogaster pallididorsalis Aldrich, 1937
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Empidonax	Empidonax affinis vigensis A. R. Phillips, 1942
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Eribates	Eribates Ridgway, 1893
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Inezia	Inezia tenuirostris (Cory, 1913)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Lathrotriccus	Lathrotriccus euleri flaviventris (Lawrence, 1887)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Mitrephanes	Mitrephorus Sclater, 1859
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	Myiarchus panamensis subsp. panamensis
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	Myiarchus phaeocephalus P. L. Sclater, 1860
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiobius	Myiobius barbatus aureatus Bangs, 1908
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiophobus	Myiophobus fasciatus furfurosus (Thayer & Bangs, 1905)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiornis	Myiornis auricularis (Vieillot, 1818)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiotheretes	Myiotheretes fuscorufus (P. L. Sclater & Salvin, 1876)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiozetetes	Myiozetetes P. L. Sclater, 1859
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Phylloscartes	Phylloscartes paulista H. Ihering & R. Ihering, 1907
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Pitangus	Pitangus Swainson, 1827
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Platyrinchus	Platyrinchus mystaceus cancromus Temminck, 1820
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Poecilotriccus	Poecilotriccus capitalis (P. L. Sclater, 1857)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Sublegatus	Sublegatus arenarum tortugensis Phelps & Phelps, 1946
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus	Tyrannus savana sanctaemartae (Zimmer, 1937)
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus	Tyrannus verticalis Say, 1823
Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Xolmis	Xolmis cinereus (Vieillot, 1816)
Animalia	Chordata	Aves	Passeriformes	Viduidae	Vidua	Vidua chalybeata subsp. ultramarina
Animalia	Chordata	Aves	Passeriformes	Vireonidae	Hylophilus	Hylophilus semicinereus subsp. viridiceps
Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	Vireo huttoni subsp. vulcani
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Sterrhoptilus	Sterrhoptilus dennistouni
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops montanus subsp. diuatae
Animalia	Chordata	Aves	Passeriformes	NULL	Larvivora	Larvivora brunnea
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calandrella	Calandrella blanfordi (Shelley, 1902)
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Certhilauda	Certhilauda subcoronata Smith, 1843
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Pseudalaemon	Pseudalaemon fremantlii subsp. delamerei
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Spizocorys	Spizocorys conirostris subsp. conirostris
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Ceblephyris	Ceblephyris Temminck, 1820
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina mindanensis subsp. everetti
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Lalage	Lalage maculosa subsp. maculosa
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Lalage	Lalage melanoleuca subsp. melanoleuca
Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis sinuatus peninsulae (Ridgway, 1887)
Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Pheucticus	Pheucticus aureoventris uropygialis P. L. Sclater & Salvin, 1871
Animalia	Chordata	Aves	Passeriformes	Certhiidae	Ramphocaenus	Ramphocaenus melanurus subsp. griseodorsalis
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Camaroptera	Camaroptera brachyura subsp. transitiva
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola aberrans subsp. minor
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola brunnescens Heuglin, 1862
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola distinctus Lynes, 1930
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola robustus subsp. robustus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Prinia	Prinia rufescens subsp. dalatensis
Animalia	Chordata	Aves	Passeriformes	Conopophagidae	Conopophaga	Conopophaga lineata subsp. vulgaris
Animalia	Chordata	Aves	Passeriformes	Corvidae	Aphelocoma	Aphelocoma californica subsp. grisea
Animalia	Chordata	Aves	Passeriformes	Corvidae	Aphelocoma	Aphelocoma woodhouseii
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus ruficollis Lesson, 1830
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax	Cyanocorax heilprini Gentry, 1885
Animalia	Chordata	Aves	Passeriformes	Corvidae	Garrulus	Garrulus glandarius subsp. brandtii
Animalia	Chordata	Aves	Passeriformes	Corvidae	Nucifraga	Nucifraga Brisson, 1760
Animalia	Chordata	Aves	Passeriformes	Corvidae	Pachycephala	Pachycephala griseonota subsp. lineolata
Animalia	Chordata	Aves	Passeriformes	Corvidae	Pachycephala	Pachycephala pectoralis subsp. buruensis
Animalia	Chordata	Aves	Passeriformes	Corvidae	Pachycephala	Pachycephala pectoralis subsp. calliope
Animalia	Chordata	Aves	Passeriformes	Corvidae	Perisoreus	Perisoreus infaustus (Linnaeus, 1758)
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Cotinga	Cotinga cotinga (Linnaeus, 1766)
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Phytotoma	Phytotoma rutila Vieillot, 1818
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	Pipreola riefferii (Boissonneau, 1840)
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Schiffornis	Schiffornis turdina acrolophites Wetmore, 1972
Animalia	Chordata	Aves	Passeriformes	Cracticidae	Cracticus	Cracticus torquatus subsp. torquatus
Animalia	Chordata	Aves	Passeriformes	Cracticidae	Gymnorhina	Gymnorhina tibicen subsp. eylandtensis
Animalia	Chordata	Aves	Passeriformes	Dicruridae	Dicrurus	Dicrurus bracteatus subsp. bracteatus
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Ammodramus	Ammodramus nelsoni Allen, 1875
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Ammodramus	Ammospiza maritima sennetti (Allen, 1888)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Arremon	Arremon taciturnus nigrirostris (P. L. Sclater, 1886)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Atlapetes	Atlapetes albofrenatus albofrenatus (Boissonneau, 1840)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Atlapetes	Atlapetes melanopsis Valqui & Fjeldsa, 2002
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Calcarius	Calcarius mccownii (Lawrence, 1851)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Catamenia	Catamenia homochroa duncani (Chubb, 1921)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	Emberiza chrysophrys Pallas, 1776
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	Emberiza cia subsp. cia
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	Emberiza citrinella caliginosa Clancey, 1940
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	Emberiza poliopleura (Salvadori, 1888)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Paroaria	Paroaria coronata (J. F. Miller, 1776)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus	Passerculus sandwichensis subsp. athinus
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Pipilo	Pipilo crissalis petulans Grinnell & Swarth, 1926
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Poospiza	Poospiza garleppi (Berlepsch, 1893)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sicalis	Sicalis columbiana columbiana Cabanis, 1851
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sporophila	Sporophila luctuosa (Lafresnaye, 1843)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sporophila	Sporophila minuta subsp. minuta
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Urothraupis	Urothraupis stolzmanni Taczanowski & Berlepsch, 1885
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Volatinia	Volatinia jacarina splendens (Vieillot, 1817)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia	Zonotrichia capensis costaricensis Allen, 1891
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Lonchura	Lonchura punctulata subsp. fretensis
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Nigrita	Nigrita canicapillus subsp. angolensis
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Ortygospiza	Ortygospiza fuscocrissa
Animalia	Chordata	Aves	Passeriformes	Eupetidae	Cinclosoma	Cinclosoma castanotum subsp. clarum
Animalia	Chordata	Aves	Passeriformes	Eupetidae	Cinclosoma	Cinclosoma punctatum subsp. dovei
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Chamaeza	Chamaeza mollissima subsp. mollissima
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Grallaria	Grallaria haplonota subsp. parambae
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis	Carduelis carduelis subsp. major
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis	Carduelis chloris voousi Roselaar, 1993
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Loxia	Loxia curvirostra benti Griscom, 1937
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Pyrrhoplectes	Pyrrhoplectes epauletta (Hodgson, 1836)
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Serinus	Serinus flaviventris flaviventris (Gmelin, 1789)
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Serinus	Serinus sulphuratus subsp. sulphuratus
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Serinus	Serinus syriacus Bonaparte, 1850
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Serinus	Serinus tristriatus Rüppell, 1840
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Anabacerthia	Anabacerthia striaticollis Lafresnaye, 1841
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	Asthenes anthoides (King, 1831)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	Asthenes cactorum lachayensis Koepcke, 1965
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	Asthenes pyrrholeuca sordida (Lesson, 1839)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	Asthenes sclateri (Cabanis, 1878)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus	Automolus ochrolaemus auricularis Zimmer, 1935
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Campylorhamphus	Campylorhamphus procurvoides sanus Zimmer, 1934
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Certhiaxis	Certhiaxis cinnamomeus valencianus Zimmer & Phelps, 1944
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Chilia	Chilia Salvadori, 1908
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	Cranioleuca erythrops (P. L. Sclater, 1860)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Dendrocincla	Dendrocincla fuliginosa phaeochroa Berlepsch & Hartert, 1902
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Dendrocincla	Dendrocincla fuliginosa rufoolivacea Ridgway, 1888
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Hylexetastes	Hylexetastes stresemanni subsp. stresemanni
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Phacellodomus	Phacellodomus rufifrons inornatus Ridgway, 1887
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Schizoeaca	Schizoeaca palpebralis Cabanis, 1873
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis albilora albilora Pelzeln, 1856
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis ruficapilla Vieillot, 1819
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Syndactyla	Syndactyla rufosuperciliata (Lafresnaye, 1832)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xenops	Xenops rutilans Temminck, 1821
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus	Xiphorhynchus elegans insignis (Hellmayr, 1905)
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cheramoeca	Cheramoeca leucosterna (Gould, 1841)
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Delichon	Delichon nipalensis Moore, 1854
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Delichon	Delichon urbica (Linnaeus, 1758)
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Hirundo	Hirundo cucullata Boddaert, 1783
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Hirundo	Hirundo rustica subsp. tytleri
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Psalidoprocne	Psalidoprocne mangbettorum Chapin, 1923
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Ptyonoprogne	Ptyonoprogne obsoleta
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Riparia	Riparia paludicola subsp. cowani
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Tachycineta	Iridoprocne Coues, 1878
Animalia	Chordata	Aves	Passeriformes	Icteridae	Icterus	Icterus icterus (Linnaeus, 1766)
Animalia	Chordata	Aves	Passeriformes	Icteridae	Macroagelaius	Macragelaeus Sclater, 1884
Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	Quiscalus lugubris guadeloupensis Lawrence, 1879
Animalia	Chordata	Aves	Passeriformes	Icteridae	Sturnella	Sturnella magna (Linnaeus, 1758)
Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius	Lanius excubitor subsp. invictus
Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius	Lanius isabellinus Ehrenberg, 1833
Animalia	Chordata	Aves	Passeriformes	Leiothrichidae	Trochalopteron	Trochalopteron peninsulae
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Telophorus	Telophorus nigrifrons (Reichenow, 1896)
Animalia	Chordata	Aves	Passeriformes	Maluridae	Malurus	Malurus alboscapulatus lorentzi Oort, 1909
Animalia	Chordata	Aves	Passeriformes	Maluridae	Stipiturus	Stipiturus mallee A. J. Campbell, 1908
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Foulehaio	Foulehaio carunculata (Gmelin, 1788)
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Gliciphila	Phylidonyris melanops (Latham, 1802)
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Lichenostomus	Lichenostomus versicolor vulgaris (Salomonsen, 1966)
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melipotes	Melipotes ater Rothschild & Hartert, 1911
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Philemon	Philemon citreogularis (Gould, 1837)
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Clytorhynchus	Clytorhynchus pachycephaloides subsp. grisescens
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Myiagra	Myiagra oceanica Pucheran, 1853
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Terpsiphone	Terpsiphone rufiventer subsp. tricolor
Animalia	Chordata	Aves	Passeriformes	Motacillidae	Anthus	Anthus cinnamomeus subsp. bocagii
Animalia	Chordata	Aves	Passeriformes	Motacillidae	Anthus	Anthus hodgsoni subsp. yunnanensis
Animalia	Chordata	Aves	Passeriformes	Motacillidae	Anthus	Anthus novaeseelandiae subsp. bistriatus
Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	Motacilla cinerea subsp. schmitzi
Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	Motacilla flavus Linnaeus, 1758
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cossypha	Cossypha archeri subsp. kimbutui
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Fraseria	Fraseria cinerascens subsp. ruthae
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Niltava	Niltava grandis subsp. griseiventris
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe hispanica (Linnaeus, 1758)
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Saxicola	Saxicola torquatus subsp. sibilla
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Aethopyga	Aethopyga siparaja subsp. seheriae
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Anthreptes	Anthreptes malacensis subsp. chlorigaster
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Anthreptes	Anthreptes pallidigaster Sclater & Moreau, 1935
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Anthreptes	Anthreptes rectirostris subsp. rectirostris
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Anthreptes	Anthreptes reichenowi subsp. yokanae
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Cinnyris	Cinnyris bifasciatus subsp. microrhynchus
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Dicaeum	Dicaeum ignipectum subsp. formosum
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Dicaeum	Dicaeum sanguinolentum Temminck, 1829
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Dicaeum	Dicaeum trigonostigma subsp. intermedium
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Nectarinia	Nectarinia congensis Oort, 1910
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Nectarinia	Nectarinia fuliginosa (Shaw, 1812)
Animalia	Chordata	Aves	Passeriformes	Neosittidae	Daphoenositta	Daphoenositta chrysoptera (Latham, 1802)
Animalia	Chordata	Aves	Passeriformes	Neosittidae	Daphoenositta	Daphoenositta miranda subsp. frontalis
Animalia	Chordata	Aves	Passeriformes	Oriolidae	Oriolus	Oriolus chinensis Linnaeus, 1766
Animalia	Chordata	Aves	Passeriformes	Oriolidae	Oriolus	Oriolus chinensis subsp. maculatus
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Parotia	Parotia lawesii Ramsay, 1885
Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	Baeolophus ridgwayi ridgwayi (Richmond, 1902)
Animalia	Chordata	Aves	Passeriformes	Paridae	Melanochlora	Melanochlora sultanea subsp. seorsa
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus montanus Conrad von Baldenstein, 1827
Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile gambeli subsp. abbreviatus
Animalia	Chordata	Aves	Passeriformes	Parulidae	Basileuterus	Basileuterus fraseri P. L. Sclater, 1884
Animalia	Chordata	Aves	Passeriformes	Parulidae	Geothlypis	Geothlypis trichas melanops S. F. Baird, 1865
Animalia	Chordata	Aves	Passeriformes	Parulidae	Myioborus	Myioborus brunniceps duidae Chapman, 1929
Animalia	Chordata	Aves	Passeriformes	Parulidae	Oreothlypis	Oreothlypis celata subsp. sordida
Animalia	Chordata	Aves	Passeriformes	Parulidae	Parula	Parula gutturalis (Cabanis, 1861)
Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga petechia subsp. cruciana
Animalia	Chordata	Aves	Passeriformes	Parulidae	Wilsonia	Wilsonia Bonaparte, 1838
Animalia	Chordata	Aves	Passeriformes	Petroicidae	NULL	Petroicidae
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Amalocichla	Amalocichla sclateriana De Vis, 1892
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Petroica	Petroica rosea Gould, 1840
Animalia	Chordata	Aves	Passeriformes	Pipridae	Manacus	Manacus vitellinus (Gould, 1843)
